"","id","host_id","host_acceptance_rate","host_listings_count","host_verifications","latitude","longitude","accommodates","bathrooms","beds","price","minimum_nights","maximum_nights","has_availability","availability_30","availability_60","availability_90","availability_365","calendar_last_scraped","number_of_reviews","number_of_reviews_l30d","first_review","review_scores_rating","instant_bookable","calculated_host_listings_count","reviews_per_month","p_host_acceptance_rate","n_days_since","flag_days_since","flag_reviews_per_month","flag_number_of_reviews","flag_review_scores_rating","f_neighbourhood_cleansed","f_property_type","price_daily","ln_price","accommodates2","ln_review_scores_rating","n_days_since2","n_days_since3","n_accommodates2","d_host_is_superhost","d_host_identity_verified","d_host_has_profile_pic","f_bathroom","f_number_of_reviews","f_minimum_nights","tv","heating","wifi","coffee_maker","AC","refrigerator","microwave","hot_water","long_term_stay"
"4411",35874298,2738193,NA,1,"['email', 'phone']",55.70367,12.53354,5,1,7,850,4,1125,"1",0,0,0,0,"2022-12-30",11,0,"2019-07-24",4.78,"0",1,0.26,NA,1255,0,0,0,0,"Bispebjerg","Entire Unit",28,3.3322045101752,25,1.56444054650336,1575025,1976656375,25,"0","0","1","1","1","3",1,1,1,0,0,1,1,1,1
"4412",35876462,181570185,NA,1,"['email', 'phone']",55.71599,12.57284,2,1,1,650,2,1125,"1",0,0,0,0,"2022-12-30",9,0,"2019-08-16",5,"0",1,0.22,NA,1232,0,0,0,0,"sterbro","Entire Unit",22,3.09104245335832,4,1.6094379124341,1517824,1869959168,4,"0","1","1","1","1","2",1,1,1,0,0,1,1,1,1
"4413",35542338,38841335,100,1,"['email', 'phone']",55.6961,12.5448,2,1,1,650,1,1125,"1",0,0,0,0,"2022-12-30",30,0,"2019-08-21",4.9,"1",1,0.73,100,1227,0,0,0,0,"Nrrebro","Entire Unit",22,3.09104245335832,4,1.58923520511658,1505529,1847284083,4,"1","1","1","1","1","1",0,1,1,0,0,1,0,1,1
"4414",35889194,24450812,NA,1,"['email', 'phone']",55.71827,12.57661,4,1,2,911,10,28,"1",25,55,85,360,"2022-12-30",1,0,"2019-10-25",5,"1",1,0.03,NA,1162,0,0,0,0,"sterbro","Entire Unit",30,3.40119738166216,16,1.6094379124341,1350244,1568983528,16,"0","1","1","1","1","3",1,1,1,0,0,0,0,1,1
"4415",35890831,28176872,100,2,"['email', 'phone']",55.65564,12.51967,2,1,1,850,2,14,"1",0,0,0,0,"2022-12-30",24,0,"2019-09-13",4.83,"1",1,0.6,100,1204,0,0,0,0,"Valby","Entire Unit",28,3.3322045101752,4,1.57484646766448,1449616,1745337664,4,"1","1","1","1","1","2",0,1,0,1,0,1,0,1,0
"4416",36028604,82243905,100,1,"['email', 'phone']",55.71041,12.55947,3,1,1,800,3,1125,"1",0,0,0,0,"2022-12-30",11,0,"2019-07-21",4.82,"1",1,0.26,100,1258,0,0,0,0,"sterbro","Entire Unit",27,3.29583686600433,9,1.57277392806251,1582564,1990865512,9,"0","1","1","1","1","3",1,1,1,1,0,1,1,1,1
"4417",35543420,180896393,67,1,"['email', 'phone']",55.71557,12.57611,4,1,4,1600,3,21,"1",0,7,13,188,"2022-12-30",11,0,"2019-07-16",4.82,"0",1,0.26,67,1263,0,0,0,0,"sterbro","Entire Unit",53,3.97029191355212,16,1.57277392806251,1595169,2014698447,16,"0","1","1","1","1","3",0,1,1,0,0,1,0,1,0
"4418",36029154,23619931,100,1,"['email', 'phone']",55.70096,12.57378,4,1,2,1025,3,1125,"1",11,11,11,11,"2022-12-30",8,0,"2019-07-18",5,"0",1,0.19,100,1261,0,0,0,0,"sterbro","Entire Unit",34,3.52636052461616,16,1.6094379124341,1590121,2005142581,16,"0","1","1","1","1","3",1,0,1,1,0,1,1,1,1
"4419",36127410,66614542,57,1,"['email', 'phone']",55.70085,12.59292,5,1,4,1195,3,100,"1",0,0,0,0,"2022-12-30",9,0,"2019-07-26",5,"0",1,0.22,57,1253,0,0,0,0,"sterbro","Entire Unit",40,3.68887945411394,25,1.6094379124341,1570009,1967221277,25,"0","1","1","1","1","3",1,1,0,1,0,1,0,1,1
"4420",36130831,44976172,NA,1,"['email', 'phone']",55.68674,12.53015,4,1,1,580,4,100,"1",0,0,0,159,"2022-12-30",29,0,"2019-07-16",4.83,"0",1,0.69,NA,1263,0,0,0,0,"Frederiksberg","Entire Unit",19,2.94443897916644,16,1.57484646766448,1595169,2014698447,16,"0","1","1","1","1","3",1,1,1,0,0,1,0,1,1
"4421",35552084,240221953,NA,1,"['email', 'phone']",55.70463,12.58312,2,1,1,500,4,7,"1",0,0,0,0,"2022-12-30",14,0,"2019-06-12",5,"0",1,0.32,NA,1297,0,0,0,0,"sterbro","Entire Unit",17,2.83321334405622,4,1.6094379124341,1682209,2181825073,4,"0","1","1","1","1","3",0,0,1,1,0,1,0,1,0
"4422",36140987,6180353,100,1,"['email', 'phone']",55.6662,12.57553,4,1,2,1495,5,21,"1",0,0,0,0,"2022-12-30",4,0,"2019-07-30",5,"0",1,0.1,100,1249,0,0,0,0,"Amager Vest","Entire Unit",50,3.91202300542815,16,1.6094379124341,1560001,1948441249,16,"0","1","1","1","1","3",0,1,1,0,0,1,0,1,0
"4423",36143774,247379882,100,13,"['email', 'phone', 'work_email']",55.67968,12.5923,6,1,3,2869,3,60,"1",3,3,11,251,"2022-12-30",94,3,"2019-07-18",4.51,"0",13,2.23,100,1261,0,0,0,0,"Indre By","Entire Unit",96,4.56434819146784,36,1.50629715351459,1590121,2005142581,36,"0","1","1","1","2","3",1,1,1,1,0,1,0,1,1
"4424",36144259,32610214,40,1,"['email', 'phone']",55.66843,12.55559,2,1,1,790,4,14,"1",0,0,0,3,"2022-12-30",12,1,"2019-07-14",5,"0",1,0.28,40,1265,0,0,0,0,"Vesterbro-Kongens Enghave","Entire Unit",26,3.25809653802148,4,1.6094379124341,1600225,2024284625,4,"0","1","1","1","1","3",0,1,1,1,0,1,0,1,0
"4425",35552750,267502695,67,1,"['email', 'phone']",55.69205,12.53703,2,1,1,900,4,1125,"1",27,57,87,362,"2022-12-30",2,0,"2022-06-20",4,"0",1,0.31,67,193,0,0,0,0,"Nrrebro","Entire Unit",30,3.40119738166216,4,1.38629436111989,37249,7189057,4,"0","1","1","1","1","3",1,0,1,0,0,0,0,0,1
"4426",35558598,257973195,NA,1,"['email', 'phone']",55.66886,12.5531,4,1,4,1400,2,14,"1",0,0,0,0,"2022-12-30",9,0,"2019-07-24",4.56,"0",1,0.21,NA,1255,0,0,0,0,"Vesterbro-Kongens Enghave","Entire Unit",47,3.85014760171006,16,1.51732262352629,1575025,1976656375,16,"0","0","1","1","1","2",1,1,1,0,0,1,1,1,0
"4427",36043717,103550508,50,2,"['email', 'phone']",55.6595,12.49348,4,1,2,1200,3,1125,"1",0,0,0,0,"2022-12-30",7,0,"2019-07-16",4.86,"0",2,0.17,50,1263,0,0,0,0,"Valby","Condominium",40,3.68887945411394,16,1.5810384379124,1595169,2014698447,16,"0","0","1","1","1","3",1,1,1,1,0,1,1,1,1
"4428",35560841,267545443,67,2,"['email', 'phone']",55.67867,12.58813,4,1,3,997,3,7,"1",4,4,4,4,"2022-12-30",10,0,"2019-06-16",4.9,"0",2,0.23,67,1293,0,0,0,0,"Indre By","Entire Unit",33,3.49650756146648,16,1.58923520511658,1671849,2161700757,16,"0","0","1","1","1","3",1,1,1,0,0,1,0,1,0
"4429",36044354,271179897,NA,1,"['email', 'phone']",55.66453,12.61099,4,1,4,2500,21,1120,"1",30,60,90,365,"2022-12-30",0,0,"",4.89,"1",1,1,NA,869,1,0,1,1,"Amager st","Entire Unit",83,4.4188406077966,16,1.58719230348678,755161,656234909,16,"0","0","1","1","0","3",1,1,1,0,0,0,0,0,1
"4430",36157765,242966655,93,1,"['email', 'phone']",55.66876,12.54694,3,1,2,1199,2,7,"1",26,56,86,361,"2022-12-30",45,1,"2019-06-29",4.73,"1",1,1.05,93,1280,0,0,0,0,"Vesterbro-Kongens Enghave","Entire Unit",40,3.68887945411394,9,1.55392520250384,1638400,2097152000,9,"0","1","1","1","1","2",1,1,1,0,0,0,0,0,0
"4431",35562235,57858418,NA,1,"['email', 'phone', 'work_email']",55.70776,12.58639,2,1,2,1200,1,1125,"1",0,0,0,0,"2022-12-30",2,0,"2019-06-11",5,"0",1,0.05,NA,1298,0,0,0,0,"sterbro","Entire Unit",40,3.68887945411394,4,1.6094379124341,1684804,2186875592,4,"0","1","1","1","1","1",1,1,1,0,0,0,0,0,1
"4432",36407656,52816459,95,1,"['email', 'phone']",55.66185,12.61587,4,1,2,1419,3,1125,"1",1,1,1,93,"2022-12-30",26,1,"2019-07-15",4.58,"0",1,0.62,95,1264,0,0,0,0,"Amager st","Entire Unit",47,3.85014760171006,16,1.52169899812609,1597696,2019487744,16,"0","1","1","1","1","3",1,0,0,1,0,1,0,1,1
"4433",36161850,39339085,NA,1,"['phone']",55.70199,12.53766,4,1,2,495,4,1125,"1",0,0,0,0,"2022-12-30",5,0,"2019-07-07",5,"0",1,0.12,NA,1272,0,0,0,0,"Bispebjerg","Entire Unit",16,2.77258872223978,16,1.6094379124341,1617984,2058075648,16,"0","1","1","1","1","3",1,1,1,1,0,1,0,1,1
"4434",36163350,2819608,84,7,"['email', 'phone']",55.69273,12.52014,5,1,2,1643,2,1125,"1",22,31,47,130,"2022-12-30",37,0,"2019-07-23",4.86,"0",3,0.88,84,1256,0,0,0,0,"Vanlse","Entire Unit",55,4.00733318523247,25,1.5810384379124,1577536,1981385216,25,"1","1","1","1","1","2",1,0,1,1,0,1,1,1,1
"4435",36164170,1704793,NA,1,"['email', 'phone', 'work_email']",55.63384,12.57737,6,1,3,1000,3,7,"1",0,0,0,0,"2022-12-30",0,0,"",4.89,"0",1,1,NA,869,1,0,1,1,"Amager Vest","Condominium",33,3.49650756146648,36,1.58719230348678,755161,656234909,36,"0","0","1","1","0","3",1,0,1,0,0,0,0,0,0
"4436",36049875,117740301,75,1,"['email', 'phone']",55.68925,12.5551,2,1,1,800,14,1125,"1",0,0,0,0,"2022-12-30",8,1,"2019-07-21",4.75,"0",1,0.19,75,1258,0,0,0,0,"Nrrebro","Entire Unit",27,3.29583686600433,4,1.55814461804655,1582564,1990865512,4,"0","0","1","1","1","3",0,1,1,0,0,1,0,0,1
"4437",36053004,61886321,100,1,"['email', 'phone']",55.64598,12.54872,2,1,1,850,2,2,"1",0,0,0,0,"2022-12-30",2,0,"2022-07-15",5,"0",1,0.36,100,168,0,0,0,0,"Vesterbro-Kongens Enghave","Condominium",28,3.3322045101752,4,1.6094379124341,28224,4741632,4,"0","0","1","1","1","2",1,1,1,1,0,1,0,1,0
"4438",36412160,20368271,NA,1,"['email', 'phone']",55.6917,12.57718,2,1,1,700,3,14,"1",0,0,0,0,"2022-12-30",17,0,"2019-07-14",4.88,"0",1,0.4,NA,1265,0,0,0,0,"Indre By","Entire Unit",23,3.13549421592915,4,1.58514521986506,1600225,2024284625,4,"0","1","1","1","1","3",0,1,1,0,0,1,0,1,0
"4439",36053785,52331479,0,1,"['email', 'phone']",55.68545,12.58294,2,1,1,470,2,20,"1",0,0,0,0,"2022-12-30",6,0,"2019-07-04",5,"0",1,0.14,0,1275,0,0,0,0,"Indre By","Entire Unit",16,2.77258872223978,4,1.6094379124341,1625625,2072671875,4,"0","0","1","1","1","2",1,0,1,1,0,1,0,0,0
"4440",36055967,45294028,50,1,"['email', 'phone']",55.70393,12.55247,2,1,1,800,2,14,"1",23,53,83,83,"2022-12-30",12,1,"2019-07-02",4.75,"0",1,0.28,50,1277,0,0,0,0,"Nrrebro","Entire Unit",27,3.29583686600433,4,1.55814461804655,1630729,2082440933,4,"0","1","1","1","1","2",1,0,1,0,0,1,1,1,0
"4441",36164506,21002580,0,1,"['email', 'phone']",55.65474,12.53823,2,1,1,800,3,1125,"1",0,0,0,0,"2022-12-30",0,0,"",4.89,"0",1,1,0,869,1,0,1,1,"Vesterbro-Kongens Enghave","Entire Unit",27,3.29583686600433,4,1.58719230348678,755161,656234909,4,"0","1","1","1","0","3",1,1,0,0,0,1,0,1,1
"4442",36174173,80635466,72,1,"['email', 'phone']",55.66832,12.55298,2,1,1,1500,1,1125,"1",28,58,88,182,"2022-12-30",38,0,"2019-07-09",4.82,"0",1,0.9,72,1270,0,0,0,0,"Vesterbro-Kongens Enghave","Entire Unit",50,3.91202300542815,4,1.57277392806251,1612900,2048383000,4,"1","1","1","1","1","1",0,1,1,0,0,1,0,1,1
"4443",36059858,55553557,100,1,"['email', 'phone']",55.67888,12.57754,2,1,1,1400,2,14,"1",0,0,0,0,"2022-12-30",16,0,"2019-07-17",5,"0",1,0.38,100,1262,0,0,0,0,"Indre By","Entire Unit",47,3.85014760171006,4,1.6094379124341,1592644,2009916728,4,"0","1","1","1","1","2",0,1,1,0,0,1,0,1,0
"4444",36175572,25250092,70,1,"['email', 'phone']",55.67366,12.55992,2,1,1,1029,3,1125,"1",0,8,8,14,"2022-12-30",10,0,"2019-07-11",4.8,"0",1,0.24,70,1268,0,0,0,0,"Vesterbro-Kongens Enghave","Entire Unit",34,3.52636052461616,4,1.56861591791385,1607824,2038720832,4,"0","1","1","1","1","3",1,1,1,1,0,1,1,1,1
"4445",36176895,237606859,NA,1,"['email', 'phone', 'work_email']",55.70709,12.53245,2,1,1,380,6,60,"1",0,0,0,0,"2022-12-30",9,0,"2019-07-07",4.89,"0",1,0.21,NA,1272,0,0,0,0,"Bispebjerg","Entire Unit",13,2.56494935746154,4,1.58719230348678,1617984,2058075648,4,"0","1","1","1","1","3",1,1,1,1,0,1,0,1,1
"4446",36187508,18097129,NA,1,"['email', 'phone']",55.7036,12.52988,3,1,1,500,4,40,"1",0,0,0,0,"2022-12-30",10,0,"2019-07-23",4.8,"0",1,0.24,NA,1256,0,0,0,0,"Bispebjerg","Entire Unit",17,2.83321334405622,9,1.56861591791385,1577536,1981385216,9,"0","0","1","1","1","3",0,1,1,0,0,1,1,1,1
"4447",36460310,78619442,13,1,"['email', 'phone']",55.68738,12.59021,2,1,1,1200,9,49,"1",28,58,88,88,"2022-12-30",5,0,"2019-12-15",5,"0",1,0.13,13,1111,0,0,0,0,"Indre By","Entire Unit",40,3.68887945411394,4,1.6094379124341,1234321,1371330631,4,"0","1","1","1","1","3",1,1,1,1,0,1,1,1,1
"4448",36460710,272457390,96,1,"['email', 'phone']",55.67896,12.53036,5,1,3,1700,5,1125,"1",0,0,0,0,"2022-12-30",57,0,"2019-07-23",4.95,"0",1,1.36,96,1256,0,0,0,0,"Frederiksberg","Entire Unit",57,4.04305126783455,25,1.5993875765806,1577536,1981385216,25,"1","1","1","1","2","3",1,1,1,0,0,1,1,1,1
"4449",36196306,111818997,82,1,"['email', 'phone']",55.67777,12.51107,2,1,1,1000,1,30,"1",0,0,29,304,"2022-12-30",26,0,"2019-07-11",4.76,"0",1,0.61,82,1268,0,0,0,0,"Frederiksberg","Entire Unit",33,3.49650756146648,4,1.56024766824333,1607824,2038720832,4,"1","0","1","1","1","1",1,1,1,0,0,1,1,1,1
"4450",36063539,5773636,100,1,"['email', 'phone']",55.67039,12.54381,2,1,1,650,4,1125,"1",0,0,0,0,"2022-12-30",7,0,"2019-07-11",4.57,"0",1,0.17,100,1268,0,0,0,0,"Vesterbro-Kongens Enghave","Entire Unit",22,3.09104245335832,4,1.51951320490611,1607824,2038720832,4,"0","1","1","1","1","3",1,1,1,0,0,1,0,1,1
"4451",36065973,3237412,100,1,"['email', 'phone', 'work_email']",55.65922,12.56206,2,1,1,892,3,1125,"1",0,3,15,15,"2022-12-30",11,0,"2019-07-13",5,"0",1,0.26,100,1266,0,0,0,0,"Vesterbro-Kongens Enghave","Entire Unit",30,3.40119738166216,4,1.6094379124341,1602756,2029089096,4,"0","1","1","1","1","3",1,1,1,1,0,1,0,1,1
"4452",36075232,31152974,NA,1,"['email', 'phone']",55.66435,12.61148,2,1.5,1,650,3,25,"1",0,0,0,0,"2022-12-30",21,0,"2019-07-07",4.9,"0",1,0.49,NA,1272,0,0,0,0,"Amager st","Entire Unit",22,3.09104245335832,4,1.58923520511658,1617984,2058075648,4,"0","1","1","1","1","3",1,1,1,0,0,1,1,1,0
"4453",36086051,2819608,84,7,"['email', 'phone']",55.69209,12.5186,6,2,3,1000,3,1125,"1",0,0,0,61,"2022-12-30",3,0,"2019-09-01",5,"0",3,0.07,84,1216,0,0,0,0,"Vanlse","Entire Unit",33,3.49650756146648,36,1.6094379124341,1478656,1798045696,36,"1","1","1","2","1","3",1,1,1,0,0,1,0,1,1
"4454",36461880,18787719,0,2,"['email', 'phone']",55.68401,12.53553,4,1,2,2200,6,1125,"1",2,11,11,59,"2022-12-30",1,0,"2019-08-22",4,"0",2,0.02,0,1226,0,0,0,0,"Frederiksberg","Entire Unit",73,4.29045944114839,16,1.38629436111989,1503076,1842771176,16,"0","1","1","1","1","3",1,1,1,1,0,1,0,1,1
"4455",36462312,45922259,63,1,"['email', 'phone']",55.6711,12.54723,2,1,1,1400,1,1125,"1",0,0,0,0,"2022-12-30",1,0,"2020-01-02",4,"0",1,0.03,63,1093,0,0,0,0,"Vesterbro-Kongens Enghave","Condominium",47,3.85014760171006,4,1.38629436111989,1194649,1305751357,4,"0","0","1","1","1","1",1,1,1,0,0,0,0,1,1
"4456",36087280,3010756,67,2,"['email', 'phone']",55.69,12.55484,3,1,2,830,30,120,"1",23,53,83,101,"2022-12-30",7,0,"2019-07-16",5,"0",2,0.17,67,1263,0,0,0,0,"Nrrebro","Entire Unit",28,3.3322045101752,9,1.6094379124341,1595169,2014698447,9,"0","1","1","1","1","3",0,1,1,1,0,1,0,1,1
"4457",36198157,3113794,NA,1,"['email', 'phone']",55.66626,12.55055,2,1,1,1000,4,1125,"1",29,59,89,89,"2022-12-30",3,0,"2019-07-29",5,"0",1,0.07,NA,1250,0,0,0,0,"Vesterbro-Kongens Enghave","Entire Unit",33,3.49650756146648,4,1.6094379124341,1562500,1953125000,4,"0","1","1","1","1","3",1,1,1,1,0,1,0,1,1
"4458",36199027,2868548,0,1,"['email', 'phone']",55.69351,12.5507,4,1,4,800,3,1125,"1",4,4,4,4,"2022-12-30",2,0,"2019-07-28",5,"0",1,0.05,0,1251,0,0,0,0,"Nrrebro","Entire Unit",27,3.29583686600433,16,1.6094379124341,1565001,1957816251,16,"0","1","1","1","1","3",0,1,1,0,0,0,0,0,1
"4459",36203785,145787667,25,1,"['email', 'phone']",55.69211,12.47952,2,1,3,400,5,13,"1",0,0,0,0,"2022-12-30",5,0,"2019-07-17",5,"0",1,0.12,25,1262,0,0,0,0,"Vanlse","Entire Unit",13,2.56494935746154,4,1.6094379124341,1592644,2009916728,4,"0","1","1","1","1","3",1,1,1,0,0,0,0,0,0
"4460",36090817,56589941,88,1,"['email', 'phone']",55.68101,12.56429,2,1,1,1000,3,1125,"1",4,4,4,4,"2022-12-30",24,0,"2019-07-09",4.92,"0",1,0.57,88,1270,0,0,0,0,"Indre By","Entire Unit",33,3.49650756146648,4,1.59330853050422,1612900,2048383000,4,"1","1","1","1","1","3",1,1,0,0,0,0,1,1,1
"4461",36092916,90467155,100,1,"['email', 'phone']",55.6906,12.57189,2,1,1,1293,11,1125,"1",27,57,87,89,"2022-12-30",8,1,"2019-08-20",4.38,"0",1,0.2,100,1228,0,0,0,0,"Indre By","Entire Unit",43,3.76120011569356,4,1.47704872438835,1507984,1851804352,4,"0","1","1","1","1","3",1,1,1,0,0,1,0,1,1
"4462",36093363,195449664,0,1,"['email', 'phone']",55.68842,12.55181,3,1,1,800,3,1125,"1",0,0,0,0,"2022-12-30",3,0,"2019-08-06",4.67,"0",1,0.07,0,1242,0,0,0,0,"Nrrebro","Entire Unit",27,3.29583686600433,9,1.54115907168081,1542564,1915864488,9,"0","0","1","1","1","3",0,1,1,0,0,1,0,0,1
"4463",36098154,8321596,29,1,"['email', 'phone']",55.6717,12.55255,2,1,1,1200,2,1125,"1",29,59,89,364,"2022-12-30",4,0,"2019-07-17",4.5,"0",1,0.1,29,1262,0,0,0,0,"Vesterbro-Kongens Enghave","Entire Unit",40,3.68887945411394,4,1.50407739677627,1592644,2009916728,4,"0","1","1","1","1","2",1,1,0,0,0,1,0,1,1
"4464",36099726,5830996,13,2,"['email', 'phone']",55.6814,12.54713,4,1,4,3718,3,14,"1",23,53,83,173,"2022-12-30",0,0,"",4.89,"0",2,1,13,869,1,0,1,1,"Frederiksberg","Entire Unit",124,4.82028156560504,16,1.58719230348678,755161,656234909,16,"0","0","1","1","0","3",1,1,1,0,0,0,0,1,0
"4465",36103558,93685836,29,1,"['phone']",55.68104,12.56862,4,1,2,1600,1,1125,"1",0,0,29,302,"2022-12-30",17,0,"2019-07-14",4.82,"0",1,0.4,29,1265,0,0,0,0,"Indre By","Entire Unit",53,3.97029191355212,16,1.57277392806251,1600225,2024284625,16,"0","0","1","1","1","1",1,1,1,1,0,1,1,0,1
"4466",36203815,8625991,100,1,"['email', 'phone']",55.67311,12.54311,4,1,2,950,5,1125,"1",0,0,0,0,"2022-12-30",13,0,"2019-10-19",4.92,"0",1,0.33,100,1168,0,0,0,0,"Frederiksberg","Entire Unit",32,3.46573590279973,16,1.59330853050422,1364224,1593413632,16,"0","1","1","1","1","3",1,1,1,0,0,1,1,1,1
"4467",36214667,269043213,40,1,"['email', 'phone']",55.7048,12.5846,2,1,1,750,4,5,"1",1,1,10,10,"2022-12-30",7,0,"2019-08-06",5,"0",1,0.17,40,1242,0,0,0,0,"sterbro","Entire Unit",25,3.2188758248682,4,1.6094379124341,1542564,1915864488,4,"0","0","1","1","1","3",1,1,1,1,0,1,0,1,0
"4468",36466375,212171886,NA,1,"['email', 'phone']",55.65794,12.61928,4,1,3,750,2,1125,"1",0,0,0,0,"2022-12-30",1,0,"2019-08-10",5,"0",1,0.02,NA,1238,0,0,0,0,"Amager st","Entire Unit",25,3.2188758248682,16,1.6094379124341,1532644,1897413272,16,"0","1","1","1","1","2",0,1,1,1,0,1,0,1,1
"4469",36467084,6035004,NA,1,"['email', 'phone']",55.70496,12.58638,2,1,1,750,1,1125,"1",0,0,0,0,"2022-12-30",1,0,"2019-08-26",5,"0",1,0.02,NA,1222,0,0,0,0,"sterbro","Entire Unit",25,3.2188758248682,4,1.6094379124341,1493284,1824793048,4,"0","1","1","1","1","1",1,1,1,0,0,0,0,0,1
"4470",36468093,15456948,100,1,"['email', 'phone']",55.66902,12.54067,2,1,1,595,3,1125,"1",0,0,0,0,"2022-12-30",21,0,"2019-11-03",4.95,"1",1,0.55,100,1153,0,0,0,0,"Vesterbro-Kongens Enghave","Entire Unit",20,2.99573227355399,4,1.5993875765806,1329409,1532808577,4,"1","1","1","1","1","3",1,1,1,1,0,0,0,1,1
"4471",36105783,13124818,25,1,"['email', 'phone']",55.70128,12.54881,4,1,1,800,5,1125,"1",0,0,0,0,"2022-12-30",2,0,"2019-07-20",5,"0",1,0.05,25,1259,0,0,0,0,"Nrrebro","Entire Unit",27,3.29583686600433,16,1.6094379124341,1585081,1995616979,16,"0","0","1","1","1","3",0,1,1,0,0,1,0,1,1
"4472",36471136,49343036,0,1,"['phone']",55.66761,12.61315,2,1,1,995,3,9,"1",0,0,0,0,"2022-12-30",3,0,"2019-08-04",5,"0",1,0.07,0,1244,0,0,0,0,"Amager st","Entire Unit",33,3.49650756146648,4,1.6094379124341,1547536,1925134784,4,"0","0","1","1","1","3",1,1,1,0,0,0,0,0,0
"4473",36474310,274239433,0,1,"['email', 'phone']",55.6644,12.5462,4,1,2,1100,3,7,"1",25,55,85,85,"2022-12-30",0,0,"",4.89,"0",1,1,0,869,1,0,1,1,"Vesterbro-Kongens Enghave","Entire Unit",37,3.61091791264422,16,1.58719230348678,755161,656234909,16,"0","0","1","1","0","3",1,1,0,0,0,1,1,1,0
"4474",36108615,172133624,0,1,"['email', 'phone']",55.70595,12.52374,2,1,1,398,14,1125,"1",23,53,83,83,"2022-12-30",2,0,"2019-12-23",4,"0",1,0.05,0,1103,0,0,0,0,"Bispebjerg","Entire Unit",13,2.56494935746154,4,1.38629436111989,1216609,1341919727,4,"0","1","1","1","1","3",1,1,1,0,0,0,0,1,1
"4475",36220839,68666273,26,1,"['email', 'phone']",55.6358,12.57539,3,1,2,898,1,7,"1",28,58,88,88,"2022-12-30",17,0,"2019-09-04",4.71,"0",1,0.42,26,1213,0,0,0,0,"Amager Vest","Entire Unit",30,3.40119738166216,9,1.54968790802833,1471369,1784770597,9,"0","1","1","1","1","1",1,1,1,0,0,1,1,1,0
"4476",36474381,140513255,97,1,"['email', 'phone']",55.68789,12.55925,3,1,1,603,1,1125,"1",0,0,0,0,"2022-12-30",38,1,"2019-07-19",4.82,"0",1,0.9,97,1260,0,0,0,0,"Nrrebro","Entire Unit",20,2.99573227355399,9,1.57277392806251,1587600,2000376000,9,"1","1","1","1","1","1",1,1,1,0,0,1,0,1,1
"4477",36109943,93780212,0,1,"['email', 'phone']",55.68272,12.53018,4,1,3,1500,1,1125,"1",28,58,88,363,"2022-12-30",27,0,"2019-06-30",4.92,"0",1,0.63,0,1279,0,0,0,0,"Frederiksberg","Entire Unit",50,3.91202300542815,16,1.59330853050422,1635841,2092240639,16,"0","0","1","1","1","1",1,1,1,1,0,1,1,1,1
"4478",36476861,18407130,29,1,"['email', 'phone']",55.66651,12.59726,4,1,1,1300,2,1125,"1",0,0,0,26,"2022-12-30",4,0,"2019-08-19",5,"0",1,0.1,29,1229,0,0,0,0,"Amager Vest","Entire Unit",43,3.76120011569356,16,1.6094379124341,1510441,1856331989,16,"0","1","1","1","1","2",1,1,0,0,0,1,1,1,1
"4479",36121253,167958765,100,3,"['email', 'phone']",55.66708,12.59713,4,1,2,1200,2,6,"1",0,0,0,0,"2022-12-30",1,0,"2022-07-28",5,"0",1,0.19,100,155,0,0,0,0,"Amager Vest","Condominium",40,3.68887945411394,16,1.6094379124341,24025,3723875,16,"0","1","1","1","1","2",1,1,0,0,0,0,0,1,0
"4480",36478105,19766670,55,3,"['email', 'phone']",55.67846,12.55718,6,1,2,1549,6,14,"1",0,0,0,0,"2022-12-30",13,0,"2019-07-19",4.62,"0",1,0.31,55,1260,0,0,0,0,"Indre By","Entire Unit",52,3.95124371858143,36,1.53039470509365,1587600,2000376000,36,"0","1","1","1","1","3",1,1,1,1,0,1,1,1,0
"4481",36230299,82637663,100,1,"['email', 'phone', 'work_email']",55.70236,12.55226,4,1,2,1800,5,365,"1",0,0,0,0,"2022-12-30",1,0,"2022-08-07",5,"1",1,0.21,100,145,0,0,0,0,"Nrrebro","Condominium",60,4.0943445622221,16,1.6094379124341,21025,3048625,16,"0","1","1","1","1","3",1,0,1,1,0,1,1,1,1
"4482",36124619,38010636,89,1,"['phone']",55.70605,12.53614,2,1,1,400,5,30,"1",2,3,3,3,"2022-12-30",26,0,"2019-07-02",4.77,"0",1,0.61,89,1277,0,0,0,0,"Bispebjerg","Condominium",13,2.56494935746154,4,1.56234630490025,1630729,2082440933,4,"0","0","1","1","1","3",1,1,1,0,0,1,1,1,1
"4483",36231558,23491879,NA,2,"['email', 'phone']",55.66656,12.51111,2,1,1,800,4,1125,"1",0,0,0,0,"2022-12-30",5,0,"2019-07-31",4.6,"0",1,0.12,NA,1248,0,0,0,0,"Valby","Entire Unit",27,3.29583686600433,4,1.52605630349505,1557504,1943764992,4,"0","1","1","1","1","3",1,1,1,1,0,1,0,1,1
"4484",36480713,14557525,100,1,"['email', 'phone', 'work_email']",55.68212,12.57387,4,1,3,910,2,1125,"1",3,13,13,13,"2022-12-30",13,2,"2022-09-05",4.62,"0",1,3.33,100,116,0,0,0,0,"Indre By","Condominium",30,3.40119738166216,16,1.53039470509365,13456,1560896,16,"0","1","1","1","1","2",1,1,1,1,0,1,1,1,1
